BASE_YM,BASE_YEAR,BASE_MT,CTPRVN_CD,CTPRVN_NM,SCRNG_MOVIE_CO,MOVIE_ADNC_CO,EXPNDTR_PRICE,POPLTN_PER_MOVIE_ADNC_CO,MOVIE_ADNC_CO_SCORE,EXPNDTR_PRICE_SCORE,GNRLZ_SCORE,STDR_SCRNG_MOVIE_CO,STDR_MOVIE_ADNC_CO,STDR_EXPNDTR_PRICE
202207,2022,07,26,부산시,104,1070783,10984318628.00000,321.11336,126.28917,122.26118,124.27518,234.58333,2410351.25000,25540506805.66667
202207,2022,07,27,대구시,62,737660,7526821686.00000,310.70881,122.19721,117.67048,119.93385,234.58333,2410351.25000,25540506805.66667
202207,2022,07,28,인천시,83,798806,8399667627.00000,269.81402,106.11389,105.30376,105.70883,234.58333,2410351.25000,25540506805.66667
202207,2022,07,29,광주시,64,517135,5190120162.00000,360.44742,141.75868,134.26845,138.01356,234.58333,2410351.25000,25540506805.66667
202207,2022,07,30,대전시,67,558712,5897570165.00000,385.80234,151.73040,151.15013,151.44026,234.58333,2410351.25000,25540506805.66667
202207,2022,07,31,울산시,38,324559,3389565870.00000,291.14880,114.50455,112.85583,113.68019,234.58333,2410351.25000,25540506805.66667
202207,2022,07,36,세종시,21,111990,1175247070.00000,294.02267,115.63480,114.52210,115.07845,234.58333,2410351.25000,25540506805.66667
202207,2022,07,41,경기도,107,4216511,44811596524.00000,310.28028,122.02868,122.39112,122.20990,234.58333,2410351.25000,25540506805.66667
202207,2022,07,43,충청북도,64,438068,4414527469.00000,274.27883,107.86984,102.58729,105.22856,234.58333,2410351.25000,25540506805.66667
202207,2022,07,44,충청남도,73,522996,5329255487.00000,246.57864,96.97576,93.25716,95.11646,234.58333,2410351.25000,25540506805.66667
202207,2022,07,45,전라북도,83,458958,4585421044.00000,258.28428,101.57942,95.77735,98.67838,234.58333,2410351.25000,25540506805.66667
202207,2022,07,46,전라남도,45,352563,3355843610.00000,193.12870,75.95468,68.22921,72.09195,234.58333,2410351.25000,25540506805.66667
202207,2022,07,47,경상북도,102,510141,5073922055.00000,195.30547,76.81077,72.09855,74.45466,234.58333,2410351.25000,25540506805.66667
202207,2022,07,48,경상남도,96,813465,7998302268.00000,246.97537,97.13179,90.13037,93.63108,234.58333,2410351.25000,25540506805.66667
202207,2022,07,50,제주도,22,184948,1823874750.00000,272.58726,107.20457,99.77218,103.48838,234.58333,2410351.25000,25540506805.66667
202207,2022,07,51,강원도,68,389755,3686758721.00000,253.22282,99.58882,88.90259,94.24571,234.58333,2410351.25000,25540506805.66667
202208,2022,08,00,전국,388,14956834,152301737785.00000,290.09477,114.09001,109.63864,111.86433,234.58333,2410351.25000,25540506805.66667
202208,2022,08,11,서울시,204,3530030,37248379616.00000,372.03426,146.31562,145.70367,146.00964,234.58333,2410351.25000,25540506805.66667
202208,2022,08,26,부산시,112,1050874,10539040868.00000,315.44099,124.05831,117.41596,120.73714,234.58333,2410351.25000,25540506805.66667
202208,2022,08,27,대구시,65,704471,7034317111.00000,297.00253,116.80674,110.07217,113.43945,234.58333,2410351.25000,25540506805.66667
202208,2022,08,28,인천시,83,743001,7676895890.00000,250.74980,98.61622,96.16021,97.38821,234.58333,2410351.25000,25540506805.66667
202208,2022,08,29,광주시,64,529575,5120858959.00000,369.19695,145.19974,132.50492,138.85233,234.58333,2410351.25000,25540506805.66667
202208,2022,08,30,대전시,68,504171,5225071875.00000,348.12669,136.91312,133.90916,135.41114,234.58333,2410351.25000,25540506805.66667
